id	num	neg_score	neg_p_value	neg_fdr	neg_rank	neg_goodsgrna	neg_lfc	pos_score	pos_p_value	pos_fdr	pos_rank	pos_goodsgrna	pos_lfc
CIAO1	4	1	1	1	20125	0	0.97294	2.5079e-08	2.452e-07	4.9e-05	68	4	0.97294
DHRSX	4	1	1	1	20124	0	1.1768	2.5704e-08	2.452e-07	4.9e-05	69	4	1.1768
EPAS1	4	1	1	1	20123	0	0.77355	2.6663e-08	2.452e-07	4.9e-05	70	4	0.77355
CSNK1A1	4	0.35714	0.50414	1	9086	1	1.5953	2.8918e-08	2.452e-07	4.9e-05	71	3	1.5953
PAPOLA	4	1	1	1	20122	0	0.71806	2.9004e-08	2.452e-07	4.9e-05	72	4	0.71806
SLC30A1	4	1	1	1	20121	0	1.4746	2.9119e-08	2.452e-07	4.9e-05	73	4	1.4746
PPA1	4	1	1	1	20120	0	0.93438	2.9351e-08	2.452e-07	4.9e-05	74	4	0.93438
SIN3A	4	1	1	1	20119	0	0.77845	3.0053e-08	2.452e-07	4.9e-05	75	4	0.77845
AHR	4	1	1	1	20118	0	0.40275	3.0409e-08	2.452e-07	4.9e-05	76	4	0.40275
MEN1	4	1	1	1	20117	0	0.72942	3.2864e-08	2.452e-07	4.9e-05	77	4	0.72942
TAF1B	4	1	1	1	20116	0	1.1304	3.4407e-08	2.452e-07	4.9e-05	78	4	1.1304
FNDC3B	4	1	1	1	20115	0	0.58785	3.6959e-08	2.452e-07	4.9e-05	79	4	0.58785
FBXW11	4	1	1	1	20114	0	0.81164	3.7794e-08	2.452e-07	4.9e-05	80	4	0.81164
CREBBP	4	1	1	1	20113	0	1.0081	4.0236e-08	2.452e-07	4.9e-05	81	4	1.0081
TAF8	4	1	1	1	20112	0	1.0573	4.0828e-08	2.452e-07	4.9e-05	82	4	1.0573
GTF3C3	4	1	1	1	20111	0	1.1112	4.203e-08	2.452e-07	4.9e-05	83	4	1.1112
FNBP4	4	1	1	1	20110	0	0.67098	4.5635e-08	2.452e-07	4.9e-05	84	4	0.67098
JUN	4	1	1	1	20109	0	0.81211	5.0505e-08	2.452e-07	4.9e-05	85	4	0.81211
SRP72	4	1	1	1	20108	0	1.5369	5.2451e-08	2.452e-07	4.9e-05	86	4	1.5369
CHD4	4	1	1	1	20107	0	1.1462	5.6132e-08	2.452e-07	4.9e-05	87	4	1.1462
DDX1	4	1	1	1	20106	0	0.75321	5.8627e-08	2.452e-07	4.9e-05	88	4	0.75321
FBXO28	4	1	1	1	20105	0	0.74136	6.0202e-08	2.452e-07	4.9e-05	89	4	0.74136
SRSF10	4	1	1	1	20104	0	0.60818	6.2013e-08	2.452e-07	4.9e-05	90	4	0.60818
BECN1	4	1	1	1	20103	0	0.93183	6.7473e-08	2.452e-07	4.9e-05	91	4	0.93183
EXOC7	4	1	1	1	20102	0	0.7717	7.4679e-08	2.452e-07	4.9e-05	92	4	0.7717
ELAC2	4	1	1	1	20101	0	0.9141	7.9222e-08	2.452e-07	4.9e-05	93	4	0.9141
PPP2R2A	4	1	1	1	20095	0	1.1231	8.4172e-08	2.452e-07	4.9e-05	94	4	1.1231
RPP14	4	1	1	1	20100	0	0.81919	8.4481e-08	2.452e-07	4.9e-05	95	4	0.81919
DICER1	4	1	1	1	20099	0	0.87676	9.2992e-08	2.452e-07	4.9e-05	96	4	0.87676
MTF1	4	1	1	1	20098	0	0.77728	9.5217e-08	2.452e-07	4.9e-05	97	4	0.77728
UBA2	4	1	1	1	20097	0	1.403	9.7767e-08	2.452e-07	4.9e-05	98	4	1.403
IL6ST	4	1	1	1	20096	0	0.55256	9.9495e-08	2.452e-07	4.9e-05	99	4	0.55256
FNTA	4	1	1	1	20094	0	0.96836	1.0848e-07	2.452e-07	4.9e-05	100	4	0.96836
ATP6V1B2	4	1	1	1	20093	0	1.2649	1.091e-07	2.452e-07	4.9e-05	101	4	1.2649
TFE3	4	1	1	1	20092	0	0.77753	1.0942e-07	2.452e-07	4.9e-05	102	4	0.77753
THG1L	4	1	1	1	20091	0	1.1798	1.2862e-07	7.3559e-07	0.000131	103	4	1.1798
POLR3H	4	1	1	1	20056	0	1.8882	1.3591e-07	7.3559e-07	0.000131	104	4	1.8882
RPP30	4	1	1	1	20090	0	1.0686	1.3801e-07	7.3559e-07	0.000131	105	4	1.0686
GFER	4	1	1	1	20089	0	0.97498	1.4327e-07	7.3559e-07	0.000131	106	4	0.97498
SAE1	4	1	1	1	20088	0	1.0019	1.5791e-07	7.3559e-07	0.000131	107	4	1.0019
DPH1	6	0.99965	0.99964	1	19819	0	0.66433	1.6798e-07	2.6971e-06	0.000376	108	6	0.66433
INPP5K	4	1	1	1	20087	0	0.43425	1.7014e-07	7.3559e-07	0.000131	109	4	0.43425
ZBTB8OS	4	0.21407	0.36115	1	6648	1	1.518	1.7491e-07	7.3559e-07	0.000131	110	3	1.518
CARS1	4	1	1	1	20086	0	1.1313	1.7853e-07	7.3559e-07	0.000131	111	4	1.1313
TELO2	4	1	1	1	20085	0	0.75475	1.7943e-07	7.3559e-07	0.000131	112	4	0.75475
EIF2B3	4	1	1	1	20084	0	1.1011	1.8169e-07	7.3559e-07	0.000131	113	4	1.1011
PTDSS1	4	1	1	1	20083	0	0.78975	1.9145e-07	7.3559e-07	0.000131	114	4	0.78975
PIK3R4	4	1	1	1	20082	0	0.84293	2.0506e-07	9.8078e-07	0.000174	115	4	0.84293
DPH2	4	1	1	1	20081	0	0.90309	2.2044e-07	1.226e-06	0.000203	116	4	0.90309
DDX6	4	1	1	1	20080	0	0.8781	2.2097e-07	1.226e-06	0.000203	117	4	0.8781
TIMM9	4	1	1	1	20079	0	0.91206	2.2791e-07	1.226e-06	0.000203	118	4	0.91206
TRMT5	4	1	1	1	20077	0	0.66339	2.6327e-07	1.226e-06	0.000203	119	4	0.66339
DPH3	4	1	1	1	20076	0	0.69703	2.7118e-07	1.226e-06	0.000203	120	4	0.69703
GATA6	4	1	1	1	20075	0	0.53219	3.006e-07	1.226e-06	0.000203	121	4	0.53219
TRIM28	4	0.99999	0.99999	1	20000	0	0.94558	3.2045e-07	1.226e-06	0.000203	122	4	0.94558
RREB1	4	1	1	1	20074	0	0.67906	3.3307e-07	1.226e-06	0.000203	123	4	0.67906
TSEN54	4	1	1	1	20073	0	0.61836	3.589e-07	1.7164e-06	0.000259	124	4	0.61836
RPS4X	4	1	1	1	20072	0	1.3659	3.6733e-07	1.7164e-06	0.000259	125	4	1.3659
CHORDC1	4	1	1	1	20071	0	0.74543	3.7747e-07	1.7164e-06	0.000259	126	4	0.74543
LSM12	4	1	1	1	20070	0	0.55174	3.7826e-07	1.7164e-06	0.000259	127	4	0.55174
ELMO2	4	1	1	1	20069	0	0.63796	3.7984e-07	1.7164e-06	0.000259	128	4	0.63796
DPH6	4	1	1	1	20068	0	0.83066	3.8302e-07	1.7164e-06	0.000259	129	4	0.83066
SOX6	4	1	1	1	20067	0	0.53389	3.9593e-07	1.7164e-06	0.000259	130	4	0.53389
CFAP20	4	1	1	1	20066	0	0.67561	4.0499e-07	1.7164e-06	0.000259	131	4	0.67561
AXIN1	4	1	1	1	20065	0	0.64775	4.0916e-07	1.7164e-06	0.000259	132	4	0.64775
AARS1	4	0.62265	0.68644	1	12580	1	1.2938	4.114e-07	1.7164e-06	0.000259	133	3	1.2938
STIP1	4	1	1	1	20064	0	0.63748	4.159e-07	1.7164e-06	0.000259	134	4	0.63748
DOHH	4	1	1	1	20063	0	0.44966	4.8798e-07	2.2068e-06	0.00033	135	4	0.44966
UBA5	4	1	1	1	20062	0	1.2081	5.396e-07	2.6971e-06	0.000376	136	4	1.2081
SRP14	4	0.99967	0.99965	1	19824	0	1.1751	5.4226e-07	2.6971e-06	0.000376	137	4	1.1751
E4F1	4	1	1	1	20061	0	0.64124	5.4685e-07	2.6971e-06	0.000376	138	4	0.64124
WDR18	4	1	1	1	20060	0	0.88753	5.9855e-07	2.6971e-06	0.000376	139	4	0.88753
FERMT2	4	1	1	1	20059	0	0.59586	6.2344e-07	2.6971e-06	0.000376	140	4	0.59586
PDPK1	4	1	1	1	20058	0	1.1455	6.4909e-07	2.6971e-06	0.000376	141	4	1.1455
NRIP1	4	1	1	1	20057	0	0.45444	6.6945e-07	2.6971e-06	0.000376	142	4	0.45444
ATP6V1D	4	0.99713	0.99713	1	19592	0	1.0612	6.8862e-07	2.6971e-06	0.000376	143	4	1.0612
RPTOR	4	1	1	1	20055	0	1.2731	7.1413e-07	2.6971e-06	0.000376	144	4	1.2731
RAC1	4	1	1	1	20048	0	1.0869	7.2767e-07	3.1875e-06	0.000421	145	4	1.0869
RBM5	4	1	1	1	20054	0	0.47037	7.334e-07	3.1875e-06	0.000421	146	4	0.47037
BPTF	4	1	1	1	20053	0	0.5054	7.4514e-07	3.1875e-06	0.000421	147	4	0.5054
CCDC115	4	1	1	1	20052	0	0.7257	7.4777e-07	3.1875e-06	0.000421	148	4	0.7257
ARMH3	4	1	1	1	20051	0	0.70328	7.6503e-07	3.1875e-06	0.000421	149	4	0.70328
SLC35B1	4	1	1	1	20050	0	1.0703	8.6609e-07	3.1875e-06	0.000421	150	4	1.0703
PGGT1B	4	1	1	1	20049	0	0.9623	8.8236e-07	3.1875e-06	0.000421	151	4	0.9623
UVRAG	4	0.97986	0.97991	1	18967	0	0.77942	8.8721e-07	3.1875e-06	0.000421	152	3	0.77942
SPATA5	4	1	1	1	20047	0	0.70989	9.6563e-07	3.6779e-06	0.000479	153	4	0.70989
XPOT	4	1	1	1	20046	0	0.4681	9.8167e-07	3.6779e-06	0.000479	154	4	0.4681
GATAD2A	4	1	1	1	20045	0	0.70042	1.0598e-06	4.1683e-06	0.000519	155	4	0.70042
TPRKB	4	1	1	1	20032	0	1.067	1.0685e-06	4.1683e-06	0.000519	156	4	1.067
NCOA6	4	1	1	1	20044	0	0.44189	1.0856e-06	4.1683e-06	0.000519	157	4	0.44189
RB1	3	1	1	1	20043	0	0.50685	1.1032e-06	4.6587e-06	0.000563	158	3	0.50685
EXOC8	4	1	1	1	20042	0	0.8749	1.1245e-06	4.1683e-06	0.000519	159	4	0.8749
EXOC3	4	1	1	1	20041	0	1.2364	1.1442e-06	4.1683e-06	0.000519	160	4	1.2364
PRMT1	4	1	1	1	20040	0	0.67598	1.1921e-06	4.1683e-06	0.000519	161	4	0.67598
CRCP	4	1	1	1	20024	0	1.4236	1.1951e-06	4.1683e-06	0.000519	162	4	1.4236
RACK1	4	1	1	1	20039	0	0.93978	1.3466e-06	4.6587e-06	0.000563	163	4	0.93978
TNFRSF1A	4	1	1	1	20038	0	0.5977	1.3817e-06	4.6587e-06	0.000563	164	4	0.5977
RABGGTB	4	1	1	1	20037	0	0.98055	1.478e-06	4.6587e-06	0.000563	165	4	0.98055
CRKL	4	1	1	1	20036	0	0.58945	1.4824e-06	4.6587e-06	0.000563	166	4	0.58945
SSB	2	1	1	1	20035	0	1.4589	1.5272e-06	1.7164e-06	0.000259	167	2	1.4589
EIF4E	4	1	1	1	20034	0	1.0727	1.5815e-06	5.6395e-06	0.000678	168	4	1.0727
UBE2I	4	1	1	1	20033	0	1.5529	1.6519e-06	6.1299e-06	0.000732	169	4	1.5529
EIF5A	6	0.9971	0.99713	1	19588	0	1.2582	1.7719e-06	1.3241e-05	0.001453	170	5	1.2582
DERL2	4	1	1	1	20031	0	0.8152	1.8176e-06	6.6203e-06	0.000782	171	4	0.8152
HSCB	4	1	1	1	20030	0	0.68223	1.9276e-06	6.6203e-06	0.000782	172	4	0.68223
UBE2G2	4	1	1	1	20029	0	0.49961	2.148e-06	8.0914e-06	0.00095	173	4	0.49961
KHDRBS1	4	1	1	1	20028	0	0.6576	2.2425e-06	8.5818e-06	0.000996	174	4	0.6576
CCNF	4	1	1	1	20027	0	0.42871	2.3587e-06	8.5818e-06	0.000996	175	4	0.42871
ATP6V1E1	4	1	1	1	20026	0	0.80707	2.4375e-06	9.0722e-06	0.001035	176	4	0.80707
TMEM30A	4	1	1	1	20025	0	1.3168	2.4793e-06	9.0722e-06	0.001035	177	4	1.3168
EXOC5	4	0.95147	0.95141	1	18220	0	0.95131	2.4927e-06	9.0722e-06	0.001035	178	3	0.95131
CINP	4	0.99996	0.99996	1	19943	0	0.9758	2.6894e-06	1.0053e-05	0.001134	179	4	0.9758
POP1	4	1	1	1	20023	0	0.70158	2.7309e-06	1.0053e-05	0.001134	180	4	0.70158
ALG1	4	1	1	1	20022	0	0.91708	2.851e-06	1.1524e-05	0.001285	181	4	0.91708
SAMM50	4	1	1	1	20021	0	0.99687	2.9126e-06	1.2015e-05	0.001333	182	4	0.99687
USP24	4	1	1	1	20020	0	0.6554	3.2235e-06	1.2995e-05	0.001434	183	4	0.6554
ALG2	3	1	1	1	20019	0	1.3645	3.2825e-06	1.0543e-05	0.001183	184	3	1.3645
METTL16	4	0.99667	0.99668	1	19562	0	0.88998	3.7692e-06	1.4467e-05	0.001579	185	4	0.88998
EIF6	4	1	1	1	20018	0	0.82969	3.9745e-06	1.5447e-05	0.001659	186	4	0.82969
RNF111	4	0.99898	0.99897	1	19718	0	0.8292	4.0273e-06	1.5447e-05	0.001659	187	4	0.8292
ZNF473	4	0.99909	0.9991	1	19740	0	0.49094	4.0584e-06	1.5447e-05	0.001659	188	4	0.49094
GGPS1	4	1	1	1	20017	0	0.90974	4.0957e-06	1.5938e-05	0.001676	189	4	0.90974
IRF2	4	0.99896	0.99896	1	19716	0	0.52618	4.1054e-06	1.5938e-05	0.001676	190	4	0.52618
TAB3	4	0.99998	0.99998	1	19975	0	0.47492	4.1686e-06	1.5938e-05	0.001676	191	4	0.47492
MDN1	4	1	1	1	20016	0	1.1172	4.1764e-06	1.5938e-05	0.001676	192	4	1.1172
AMBRA1	4	0.99566	0.99563	1	19513	0	0.7839	4.2485e-06	1.6918e-05	0.00177	193	4	0.7839
TLE1	4	0.97919	0.97926	1	18947	0	0.5149	4.2969e-06	1.7409e-05	0.001812	194	3	0.5149
CBWD1	10	0.85785	0.93587	1	16130	1	0.45105	4.47e-06	3.8986e-05	0.003378	195	7	0.45105
CDKN2B	4	0.99992	0.99992	1	19911	0	0.79449	4.4943e-06	1.839e-05	0.001904	196	4	0.79449
ELF3	4	1	0.99999	1	20015	0	0.44738	4.7488e-06	1.937e-05	0.001985	197	4	0.44738
TAF4	4	0.99922	0.99921	1	19759	0	0.72656	4.7494e-06	1.937e-05	0.001985	198	4	0.72656
EXOSC2	4	0.99997	0.99996	1	19952	0	1.3801	4.7667e-06	1.9861e-05	0.001995	199	4	1.3801
VPS35	4	0.99985	0.99984	1	19879	0	0.92059	4.8365e-06	1.9861e-05	0.001995	200	4	0.92059
GRPEL1	4	1	0.99999	1	20014	0	1.2247	4.9087e-06	1.9861e-05	0.001995	201	4	1.2247
PARS2	4	1	0.99999	1	20013	0	0.53434	4.9141e-06	1.9861e-05	0.001995	202	4	0.53434
PPP2R1A	4	1	0.99999	1	20012	0	0.72667	4.9683e-06	2.0351e-05	0.002024	203	4	0.72667
LETM1	4	0.99999	0.99999	1	20011	0	0.69567	5.034e-06	2.0351e-05	0.002024	204	4	0.69567
KLF5	4	0.99999	0.99999	1	20010	0	0.40866	5.2862e-06	2.0842e-05	0.002063	205	4	0.40866
DET1	4	0.99999	0.99999	1	20009	0	0.72071	5.3148e-06	2.1332e-05	0.002091	206	4	0.72071
NUBP2	4	0.99999	0.99999	1	20008	0	0.82736	5.4536e-06	2.1332e-05	0.002091	207	4	0.82736
PGD	4	0.99999	0.99999	1	20007	0	0.44893	5.5418e-06	2.1822e-05	0.002128	208	4	0.44893
CERT1	4	0.99999	0.99999	1	20006	0	0.34266	5.685e-06	2.2313e-05	0.002155	209	4	0.34266
OSGEP	4	0.88985	0.88974	1	16821	0	0.91433	5.7079e-06	2.2313e-05	0.002155	210	3	0.91433
TAF1C	4	0.99998	0.99998	1	19968	0	0.78652	5.7866e-06	2.2803e-05	0.002192	211	4	0.78652
EXOC4	4	0.99999	0.99999	1	20005	0	0.67844	5.9424e-06	2.4274e-05	0.00229	212	4	0.67844
ATP6V1G1	4	0.99999	0.99999	1	20004	0	0.77361	5.9861e-06	2.4274e-05	0.00229	213	4	0.77361
WDR7	4	0.92522	0.92534	1	17612	0	0.63704	5.9863e-06	2.4274e-05	0.00229	214	3	0.63704
ZNHIT3	4	0.99999	0.99999	1	20003	0	1.0009	5.9986e-06	2.4274e-05	0.00229	215	4	1.0009
ZNF598	4	0.99999	0.99999	1	19987	0	0.5318	6.2528e-06	2.4765e-05	0.002315	216	4	0.5318
VPS16	4	0.99999	0.99999	1	20002	0	0.52932	6.312e-06	2.4765e-05	0.002315	217	4	0.52932
MED23	4	0.99973	0.99971	1	19841	0	0.54256	6.6129e-06	2.6726e-05	0.002487	218	4	0.54256
TAF1	4	0.99998	0.99998	1	19980	0	1.229	6.6996e-06	2.7707e-05	0.002566	219	4	1.229
DHX33	4	0.99999	0.99999	1	19996	0	0.71371	7.0315e-06	2.9178e-05	0.002678	220	4	0.71371
TP53RK	4	0.99999	0.99999	1	20001	0	0.84072	7.0814e-06	2.9178e-05	0.002678	221	4	0.84072
DPH5	4	0.99999	0.99999	1	19999	0	0.698	7.4878e-06	3.114e-05	0.002845	222	4	0.698
EMC6	4	0.99999	0.99999	1	19998	0	0.41164	7.6296e-06	3.2121e-05	0.002921	223	4	0.41164
EIF5B	4	0.99999	0.99999	1	19997	0	0.58011	7.6823e-06	3.2611e-05	0.002953	224	4	0.58011
SNAPIN	4	0.99999	0.99999	1	19995	0	0.39048	8.2726e-06	3.4082e-05	0.003045	225	4	0.39048
GABPB1	4	0.9974	0.99739	1	19610	0	0.83576	8.3667e-06	3.4082e-05	0.003045	226	4	0.83576
TPT1	4	0.99999	0.99999	1	19994	0	1.0287	8.4335e-06	3.4082e-05	0.003045	227	4	1.0287
MTA2	4	0.99994	0.99993	1	19922	0	0.73327	9.3898e-06	3.7025e-05	0.003279	228	4	0.73327
EIF2B5	4	0.99999	0.99999	1	19993	0	0.965	9.4043e-06	3.7025e-05	0.003279	229	4	0.965
SS18	4	0.99999	0.99999	1	19992	0	0.39951	9.5813e-06	3.7515e-05	0.003279	230	4	0.39951
ALG5	4	0.99964	0.99962	1	19816	0	0.59343	9.7205e-06	3.7515e-05	0.003279	231	4	0.59343
RIOK1	4	0.99999	0.99999	1	19991	0	0.75541	9.7518e-06	3.7515e-05	0.003279	232	4	0.75541
ATP6V1H	4	0.67603	0.71621	1	13234	1	0.66867	9.9452e-06	3.8005e-05	0.003307	233	3	0.66867
TBL1XR1	4	0.99999	0.99999	1	19990	0	0.57293	1.0249e-05	3.9967e-05	0.003434	234	4	0.57293
EXOC2	4	0.99999	0.99999	1	19989	0	0.68695	1.0296e-05	3.9967e-05	0.003434	235	4	0.68695
JAK1	4	0.99999	0.99999	1	19988	0	0.42526	1.0485e-05	4.0457e-05	0.003447	236	4	0.42526
RFT1	4	0.99994	0.99993	1	19921	0	0.91656	1.067e-05	4.0457e-05	0.003447	237	4	0.91656
PPIH	4	0.99999	0.99999	1	19986	0	0.51391	1.134e-05	4.389e-05	0.003723	238	4	0.51391
ATP6V1A	4	0.99917	0.99917	1	19753	0	0.87625	1.19e-05	4.7813e-05	0.004022	239	4	0.87625
ELP5	4	0.99999	0.99999	1	19985	0	0.29542	1.1907e-05	4.7813e-05	0.004022	240	4	0.29542
RPP38	4	0.99999	0.99998	1	19984	0	0.57246	1.2647e-05	5.2717e-05	0.004416	241	4	0.57246
BIRC6	4	0.99999	0.99998	1	19983	0	0.35395	1.2691e-05	5.3207e-05	0.004421	242	4	0.35395
MROH7-TTC4	4	0.99289	0.99289	1	19394	0	0.74616	1.2849e-05	5.3207e-05	0.004421	243	4	0.74616
TAF7	4	0.99962	0.9996	1	19813	0	0.85005	1.295e-05	5.3698e-05	0.004443	244	4	0.85005
TAF10	4	0.99967	0.99966	1	19825	0	1.0951	1.3153e-05	5.4188e-05	0.004466	245	4	1.0951
XPO5	4	0.99997	0.99997	1	19954	0	0.49967	1.3428e-05	5.5169e-05	0.004528	246	4	0.49967
SEC61G	4	0.95827	0.9582	1	18411	0	0.86516	1.3882e-05	5.615e-05	0.00459	247	3	0.86516
DPAGT1	4	0.99993	0.99992	1	19913	0	1.223	1.4167e-05	5.7131e-05	0.004614	248	4	1.223
